supportLang,targetLang,supportFolder,pairFolder,thumbnailPath,youtubeVideoId,youtubeVideoUrl,channelHandle,targetLabel,topic,subtitle
"EN-GB","PL","EN-GB__English-United-Kingdom","EN-GB__PL__English-United-Kingdom_to_Polish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__PL__English-United-Kingdom_to_Polish/youtube_thumbnail.jpg","wLsZpNYP9es","https://www.youtube.com/watch?v=wLsZpNYP9es","","Polish A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","PT","EN-GB__English-United-Kingdom","EN-GB__PT__English-United-Kingdom_to_Portuguese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__PT__English-United-Kingdom_to_Portuguese/youtube_thumbnail.jpg","BDN76sq5tq4","https://www.youtube.com/watch?v=BDN76sq5tq4","","Portuguese A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","PT-BR","EN-GB__English-United-Kingdom","EN-GB__PT-BR__English-United-Kingdom_to_Portuguese-Brazil","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__PT-BR__English-United-Kingdom_to_Portuguese-Brazil/youtube_thumbnail.jpg","aGQkcshoG0o","https://www.youtube.com/watch?v=aGQkcshoG0o","","Portuguese (Brazil) A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","RO","EN-GB__English-United-Kingdom","EN-GB__RO__English-United-Kingdom_to_Romanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__RO__English-United-Kingdom_to_Romanian/youtube_thumbnail.jpg","9w2umqdB0Ps","https://www.youtube.com/watch?v=9w2umqdB0Ps","","Romanian A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","RU","EN-GB__English-United-Kingdom","EN-GB__RU__English-United-Kingdom_to_Russian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__RU__English-United-Kingdom_to_Russian/youtube_thumbnail.jpg","QqIz-Ve9fjw","https://www.youtube.com/watch?v=QqIz-Ve9fjw","","Russian A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","RU,PL,CS,SK","EN-GB__English-United-Kingdom","EN-GB__RU,PL,CS,SK__English-United-Kingdom_to_RU-PL-CS-SK","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__RU,PL,CS,SK__English-United-Kingdom_to_RU-PL-CS-SK/youtube_thumbnail.jpg","Mp85wLaIfAw","https://www.youtube.com/watch?v=Mp85wLaIfAw","","RU,PL,CS,SK A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","SI","EN-GB__English-United-Kingdom","EN-GB__SI__English-United-Kingdom_to_Sinhala","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__SI__English-United-Kingdom_to_Sinhala/youtube_thumbnail.jpg","JMOfHwsV9uY","https://www.youtube.com/watch?v=JMOfHwsV9uY","","Sinhala A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","SK","EN-GB__English-United-Kingdom","EN-GB__SK__English-United-Kingdom_to_Slovak","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__SK__English-United-Kingdom_to_Slovak/youtube_thumbnail.jpg","dk-HgqR1hck","https://www.youtube.com/watch?v=dk-HgqR1hck","","Slovak A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","SL","EN-GB__English-United-Kingdom","EN-GB__SL__English-United-Kingdom_to_Slovenian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__SL__English-United-Kingdom_to_Slovenian/youtube_thumbnail.jpg","OfcwOC3celY","https://www.youtube.com/watch?v=OfcwOC3celY","","Slovenian A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","SR","EN-GB__English-United-Kingdom","EN-GB__SR__English-United-Kingdom_to_Serbian-Latin","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__SR__English-United-Kingdom_to_Serbian-Latin/youtube_thumbnail.jpg","gxXxZtdq8Nc","https://www.youtube.com/watch?v=gxXxZtdq8Nc","","Serbian (Latin) A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","SV","EN-GB__English-United-Kingdom","EN-GB__SV__English-United-Kingdom_to_Swedish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__SV__English-United-Kingdom_to_Swedish/youtube_thumbnail.jpg","kNX9fDBIVks","https://www.youtube.com/watch?v=kNX9fDBIVks","","Swedish A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","ZH","EN-GB__English-United-Kingdom","EN-GB__ZH__English-United-Kingdom_to_Chinese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__ZH__English-United-Kingdom_to_Chinese/youtube_thumbnail.jpg","CyN-cdSjkrU","https://www.youtube.com/watch?v=CyN-cdSjkrU","","Chinese A1","Kitchenware Basics","Cookware and utensils. Basic level."
"EN-GB","ZH,JA,KO","EN-GB__English-United-Kingdom","EN-GB__ZH,JA,KO__English-United-Kingdom_to_ZH-JA-KO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/EN-GB__English-United-Kingdom/EN-GB__ZH,JA,KO__English-United-Kingdom_to_ZH-JA-KO/youtube_thumbnail.jpg","o8hsruftFcY","https://www.youtube.com/watch?v=o8hsruftFcY","","ZH,JA,KO A1","Kitchenware Basics","Cookware and utensils. Basic level."
"ES","ES-419","ES__Spanish","ES__ES-419__Spanish_to_Spanish-Latin-America","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__ES-419__Spanish_to_Spanish-Latin-America/youtube_thumbnail.jpg","LOBylHWWXz8","https://www.youtube.com/watch?v=LOBylHWWXz8","@lunacardsespanol","Español (Latinoamérica) A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","FR,IT,PT,RO","ES__Spanish","ES__FR,IT,PT,RO__Spanish_to_FR-IT-PT-RO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__FR,IT,PT,RO__Spanish_to_FR-IT-PT-RO/youtube_thumbnail.jpg","IcuxCkPP06s","https://www.youtube.com/watch?v=IcuxCkPP06s","","FR,IT,PT,RO A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","NB","ES__Spanish","ES__NB__Spanish_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__NB__Spanish_to_Norwegian-Bokmal/youtube_thumbnail.jpg","AwomjvN2OIk","https://www.youtube.com/watch?v=AwomjvN2OIk","","Noruego bokmal A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","NE","ES__Spanish","ES__NE__Spanish_to_Nepali","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__NE__Spanish_to_Nepali/youtube_thumbnail.jpg","oOBFUGNJhKg","https://www.youtube.com/watch?v=oOBFUGNJhKg","","Nepalí A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","NL","ES__Spanish","ES__NL__Spanish_to_Dutch","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__NL__Spanish_to_Dutch/youtube_thumbnail.jpg","8YSHTg7zVaM","https://www.youtube.com/watch?v=8YSHTg7zVaM","","Neerlandés A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","NO","ES__Spanish","ES__NO__Spanish_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__NO__Spanish_to_Norwegian-Bokmal/youtube_thumbnail.jpg","66rnJiD2c3Q","https://www.youtube.com/watch?v=66rnJiD2c3Q","","Noruego bokmal A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","PL","ES__Spanish","ES__PL__Spanish_to_Polish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__PL__Spanish_to_Polish/youtube_thumbnail.jpg","kagAu_6Ry9E","https://www.youtube.com/watch?v=kagAu_6Ry9E","","Polaco A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","PT","ES__Spanish","ES__PT__Spanish_to_Portuguese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__PT__Spanish_to_Portuguese/youtube_thumbnail.jpg","nQHzf6SwIJM","https://www.youtube.com/watch?v=nQHzf6SwIJM","","Portugués A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","PT-BR","ES__Spanish","ES__PT-BR__Spanish_to_Portuguese-Brazil","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__PT-BR__Spanish_to_Portuguese-Brazil/youtube_thumbnail.jpg","cUTnzAmSb1I","https://www.youtube.com/watch?v=cUTnzAmSb1I","","Portugués (Brasil) A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","RO","ES__Spanish","ES__RO__Spanish_to_Romanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__RO__Spanish_to_Romanian/youtube_thumbnail.jpg","ktw9CEsix80","https://www.youtube.com/watch?v=ktw9CEsix80","","Rumano A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","RU","ES__Spanish","ES__RU__Spanish_to_Russian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__RU__Spanish_to_Russian/youtube_thumbnail.jpg","_AHBh3YBO5M","https://www.youtube.com/watch?v=_AHBh3YBO5M","","Ruso A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","RU,PL,CS,SK","ES__Spanish","ES__RU,PL,CS,SK__Spanish_to_RU-PL-CS-SK","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__RU,PL,CS,SK__Spanish_to_RU-PL-CS-SK/youtube_thumbnail.jpg","nbnaVMj5PYk","https://www.youtube.com/watch?v=nbnaVMj5PYk","","RU,PL,CS,SK A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","SI","ES__Spanish","ES__SI__Spanish_to_Sinhala","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__SI__Spanish_to_Sinhala/youtube_thumbnail.jpg","dMQ2K7opFA0","https://www.youtube.com/watch?v=dMQ2K7opFA0","","Cingalés A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","ZH","ES__Spanish","ES__ZH__Spanish_to_Chinese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__ZH__Spanish_to_Chinese/youtube_thumbnail.jpg","_MLyfa6tIW8","https://www.youtube.com/watch?v=_MLyfa6tIW8","","Chino A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES","ZH,JA,KO","ES__Spanish","ES__ZH,JA,KO__Spanish_to_ZH-JA-KO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES__Spanish/ES__ZH,JA,KO__Spanish_to_ZH-JA-KO/youtube_thumbnail.jpg","FFRxZyjcFeU","https://www.youtube.com/watch?v=FFRxZyjcFeU","","ZH,JA,KO A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","ES-419","ES-419__Spanish-Latin-America","ES-419__ES-419__Spanish-Latin-America_to_Spanish-Latin-America","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__ES-419__Spanish-Latin-America_to_Spanish-Latin-America/youtube_thumbnail.jpg","LOBylHWWXz8","https://www.youtube.com/watch?v=LOBylHWWXz8","","Español (Latinoamérica) A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","FR,IT,PT,RO","ES-419__Spanish-Latin-America","ES-419__FR,IT,PT,RO__Spanish-Latin-America_to_FR-IT-PT-RO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__FR,IT,PT,RO__Spanish-Latin-America_to_FR-IT-PT-RO/youtube_thumbnail.jpg","IcuxCkPP06s","https://www.youtube.com/watch?v=IcuxCkPP06s","","FR,IT,PT,RO A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","NB","ES-419__Spanish-Latin-America","ES-419__NB__Spanish-Latin-America_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__NB__Spanish-Latin-America_to_Norwegian-Bokmal/youtube_thumbnail.jpg","AwomjvN2OIk","https://www.youtube.com/watch?v=AwomjvN2OIk","","Noruego bokmal A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","NE","ES-419__Spanish-Latin-America","ES-419__NE__Spanish-Latin-America_to_Nepali","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__NE__Spanish-Latin-America_to_Nepali/youtube_thumbnail.jpg","oOBFUGNJhKg","https://www.youtube.com/watch?v=oOBFUGNJhKg","","Nepalí A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","NL","ES-419__Spanish-Latin-America","ES-419__NL__Spanish-Latin-America_to_Dutch","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__NL__Spanish-Latin-America_to_Dutch/youtube_thumbnail.jpg","8YSHTg7zVaM","https://www.youtube.com/watch?v=8YSHTg7zVaM","","Neerlandés A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","NO","ES-419__Spanish-Latin-America","ES-419__NO__Spanish-Latin-America_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__NO__Spanish-Latin-America_to_Norwegian-Bokmal/youtube_thumbnail.jpg","66rnJiD2c3Q","https://www.youtube.com/watch?v=66rnJiD2c3Q","","Noruego bokmal A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","PL","ES-419__Spanish-Latin-America","ES-419__PL__Spanish-Latin-America_to_Polish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__PL__Spanish-Latin-America_to_Polish/youtube_thumbnail.jpg","kagAu_6Ry9E","https://www.youtube.com/watch?v=kagAu_6Ry9E","","Polaco A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","PT","ES-419__Spanish-Latin-America","ES-419__PT__Spanish-Latin-America_to_Portuguese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__PT__Spanish-Latin-America_to_Portuguese/youtube_thumbnail.jpg","nQHzf6SwIJM","https://www.youtube.com/watch?v=nQHzf6SwIJM","@lunacardsespanol","Portugués A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","PT-BR","ES-419__Spanish-Latin-America","ES-419__PT-BR__Spanish-Latin-America_to_Portuguese-Brazil","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__PT-BR__Spanish-Latin-America_to_Portuguese-Brazil/youtube_thumbnail.jpg","cUTnzAmSb1I","https://www.youtube.com/watch?v=cUTnzAmSb1I","","Portugués (Brasil) A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","RO","ES-419__Spanish-Latin-America","ES-419__RO__Spanish-Latin-America_to_Romanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__RO__Spanish-Latin-America_to_Romanian/youtube_thumbnail.jpg","ktw9CEsix80","https://www.youtube.com/watch?v=ktw9CEsix80","","Rumano A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
"ES-419","RU","ES-419__Spanish-Latin-America","ES-419__RU__Spanish-Latin-America_to_Russian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/ES-419__Spanish-Latin-America/ES-419__RU__Spanish-Latin-America_to_Russian/youtube_thumbnail.jpg","_AHBh3YBO5M","https://www.youtube.com/watch?v=_AHBh3YBO5M","@lunacardsespanol","Ruso A1","Utensilios de cocina","Vajilla y utensilios. Nivel básico."
